"Answer ID","Date Updated","Category","Product","Question","Keywords","Summary","Answer"
"124","03/22/2012 01:37 PM","Uso de la cuenta","Ropa","Privacidad y seguridad","Sin valor","Privacidad y seguridad","<p>ATG Store, Inc. (""ATG Store"", ""atg"", ""Oracle"",&#160;""ATG Home"", ""nosotros"" o ""nuestro"", según corresponda) ha creado la siguiente política de privacidad y seguridad para que sea consciente de la información que recopilamos, por qué lo hacemos y a quién se podría divulgar.</p>
<p>Esta política de privacidad y seguridad se aplica a los sitios&#160;Commerce Reference Store&#160;(los ""sitios""). Esta política de privacidad y seguridad también expone nuestras prácticas de seguridad de datos, así como las opciones que tiene a su disposición para el acceso y control de los datos personales que puedan servir o no para identificarle.</p>
<p>Esta política de privacidad y seguridad se rige por nuestras condiciones generales. En caso de hubiese un conflicto entre las condiciones de esta política de privacidad y seguridad y las condiciones generales, prevalecerían estas últimas.</p>
<p>Esta política de privacidad y seguridad puede estar sujeta a cambios de manera periódica. Usted será el responsable de revisarla con la debida frecuencia y de mantenerse al día de los cambios que se realicen. Por este motivo, le animamos a que visite esta página a menudo.</p>
<p>&#160;La presente política de privacidad y seguridad sustituye cualquier versión anterior. En el momento en que acceda a los sitios, está otorgando su aceptación y conformidad con todas las condiciones incluidas en esta política de privacidad y seguridad. Si no está conforme con las condiciones establecidas en esta política de privacidad y seguridad, no acceda a los sitios.</p>

"
"124","03/22/2012 01:37 PM","Uso de la cuenta","Mobiliario y accesorios para el hogar","Privacidad y seguridad","Sin valor","Privacidad y seguridad","<p>ATG Store, Inc. (""ATG Store"", ""atg"", ""Oracle"",&#160;""ATG Home"", ""nosotros"" o ""nuestro"", según corresponda) ha creado la siguiente política de privacidad y seguridad para que sea consciente de la información que recopilamos, por qué lo hacemos y a quién se podría divulgar.</p>
<p>Esta política de privacidad y seguridad se aplica a los sitios&#160;Commerce Reference Store&#160;(los ""sitios""). Esta política de privacidad y seguridad también expone nuestras prácticas de seguridad de datos, así como las opciones que tiene a su disposición para el acceso y control de los datos personales que puedan servir o no para identificarle.</p>
<p>Esta política de privacidad y seguridad se rige por nuestras condiciones generales. En caso de hubiese un conflicto entre las condiciones de esta política de privacidad y seguridad y las condiciones generales, prevalecerían estas últimas.</p>
<p>Esta política de privacidad y seguridad puede estar sujeta a cambios de manera periódica. Usted será el responsable de revisarla con la debida frecuencia y de mantenerse al día de los cambios que se realicen. Por este motivo, le animamos a que visite esta página a menudo.</p>
<p>&#160;La presente política de privacidad y seguridad sustituye cualquier versión anterior. En el momento en que acceda a los sitios, está otorgando su aceptación y conformidad con todas las condiciones incluidas en esta política de privacidad y seguridad. Si no está conforme con las condiciones establecidas en esta política de privacidad y seguridad, no acceda a los sitios.</p>

"
"124","03/22/2012 01:37 PM","Uso de la cuenta","Mobiliario","Privacidad y seguridad","Sin valor","Privacidad y seguridad","<p>ATG Store, Inc. (""ATG Store"", ""atg"", ""Oracle"",&#160;""ATG Home"", ""nosotros"" o ""nuestro"", según corresponda) ha creado la siguiente política de privacidad y seguridad para que sea consciente de la información que recopilamos, por qué lo hacemos y a quién se podría divulgar.</p>
<p>Esta política de privacidad y seguridad se aplica a los sitios&#160;Commerce Reference Store&#160;(los ""sitios""). Esta política de privacidad y seguridad también expone nuestras prácticas de seguridad de datos, así como las opciones que tiene a su disposición para el acceso y control de los datos personales que puedan servir o no para identificarle.</p>
<p>Esta política de privacidad y seguridad se rige por nuestras condiciones generales. En caso de hubiese un conflicto entre las condiciones de esta política de privacidad y seguridad y las condiciones generales, prevalecerían estas últimas.</p>
<p>Esta política de privacidad y seguridad puede estar sujeta a cambios de manera periódica. Usted será el responsable de revisarla con la debida frecuencia y de mantenerse al día de los cambios que se realicen. Por este motivo, le animamos a que visite esta página a menudo.</p>
<p>&#160;La presente política de privacidad y seguridad sustituye cualquier versión anterior. En el momento en que acceda a los sitios, está otorgando su aceptación y conformidad con todas las condiciones incluidas en esta política de privacidad y seguridad. Si no está conforme con las condiciones establecidas en esta política de privacidad y seguridad, no acceda a los sitios.</p>

"
"124","03/22/2012 01:37 PM","Uso de la cuenta","Zapatos","Privacidad y seguridad","Sin valor","Privacidad y seguridad","<p>ATG Store, Inc. (""ATG Store"", ""atg"", ""Oracle"",&#160;""ATG Home"", ""nosotros"" o ""nuestro"", según corresponda) ha creado la siguiente política de privacidad y seguridad para que sea consciente de la información que recopilamos, por qué lo hacemos y a quién se podría divulgar.</p>
<p>Esta política de privacidad y seguridad se aplica a los sitios&#160;Commerce Reference Store&#160;(los ""sitios""). Esta política de privacidad y seguridad también expone nuestras prácticas de seguridad de datos, así como las opciones que tiene a su disposición para el acceso y control de los datos personales que puedan servir o no para identificarle.</p>
<p>Esta política de privacidad y seguridad se rige por nuestras condiciones generales. En caso de hubiese un conflicto entre las condiciones de esta política de privacidad y seguridad y las condiciones generales, prevalecerían estas últimas.</p>
<p>Esta política de privacidad y seguridad puede estar sujeta a cambios de manera periódica. Usted será el responsable de revisarla con la debida frecuencia y de mantenerse al día de los cambios que se realicen. Por este motivo, le animamos a que visite esta página a menudo.</p>
<p>&#160;La presente política de privacidad y seguridad sustituye cualquier versión anterior. En el momento en que acceda a los sitios, está otorgando su aceptación y conformidad con todas las condiciones incluidas en esta política de privacidad y seguridad. Si no está conforme con las condiciones establecidas en esta política de privacidad y seguridad, no acceda a los sitios.</p>

"
"124","03/22/2012 01:37 PM","Información sobre la compañía","Ropa","Privacidad y seguridad","Sin valor","Privacidad y seguridad","<p>ATG Store, Inc. (""ATG Store"", ""atg"", ""Oracle"",&#160;""ATG Home"", ""nosotros"" o ""nuestro"", según corresponda) ha creado la siguiente política de privacidad y seguridad para que sea consciente de la información que recopilamos, por qué lo hacemos y a quién se podría divulgar.</p>
<p>Esta política de privacidad y seguridad se aplica a los sitios&#160;Commerce Reference Store&#160;(los ""sitios""). Esta política de privacidad y seguridad también expone nuestras prácticas de seguridad de datos, así como las opciones que tiene a su disposición para el acceso y control de los datos personales que puedan servir o no para identificarle.</p>
<p>Esta política de privacidad y seguridad se rige por nuestras condiciones generales. En caso de hubiese un conflicto entre las condiciones de esta política de privacidad y seguridad y las condiciones generales, prevalecerían estas últimas.</p>
<p>Esta política de privacidad y seguridad puede estar sujeta a cambios de manera periódica. Usted será el responsable de revisarla con la debida frecuencia y de mantenerse al día de los cambios que se realicen. Por este motivo, le animamos a que visite esta página a menudo.</p>
<p>&#160;La presente política de privacidad y seguridad sustituye cualquier versión anterior. En el momento en que acceda a los sitios, está otorgando su aceptación y conformidad con todas las condiciones incluidas en esta política de privacidad y seguridad. Si no está conforme con las condiciones establecidas en esta política de privacidad y seguridad, no acceda a los sitios.</p>

"
"124","03/22/2012 01:37 PM","Información sobre la compañía","Zapatos","Privacidad y seguridad","Sin valor","Privacidad y seguridad","<p>ATG Store, Inc. (""ATG Store"", ""atg"", ""Oracle"",&#160;""ATG Home"", ""nosotros"" o ""nuestro"", según corresponda) ha creado la siguiente política de privacidad y seguridad para que sea consciente de la información que recopilamos, por qué lo hacemos y a quién se podría divulgar.</p>
<p>Esta política de privacidad y seguridad se aplica a los sitios&#160;Commerce Reference Store&#160;(los ""sitios""). Esta política de privacidad y seguridad también expone nuestras prácticas de seguridad de datos, así como las opciones que tiene a su disposición para el acceso y control de los datos personales que puedan servir o no para identificarle.</p>
<p>Esta política de privacidad y seguridad se rige por nuestras condiciones generales. En caso de hubiese un conflicto entre las condiciones de esta política de privacidad y seguridad y las condiciones generales, prevalecerían estas últimas.</p>
<p>Esta política de privacidad y seguridad puede estar sujeta a cambios de manera periódica. Usted será el responsable de revisarla con la debida frecuencia y de mantenerse al día de los cambios que se realicen. Por este motivo, le animamos a que visite esta página a menudo.</p>
<p>&#160;La presente política de privacidad y seguridad sustituye cualquier versión anterior. En el momento en que acceda a los sitios, está otorgando su aceptación y conformidad con todas las condiciones incluidas en esta política de privacidad y seguridad. Si no está conforme con las condiciones establecidas en esta política de privacidad y seguridad, no acceda a los sitios.</p>

"
"138","03/22/2012 02:11 PM","Envío","Zapatos","Nunca recibí mi orden","Sin valor","Nunca recibí mi orden","<p>La mayoría de las órdenes se entrega dentro del plazo estimado de 5-10 días laborables.</p>
<p>No existe información de seguimiento para los artículos que se envían a través de Storefront.</p>
<p>Las órdenes internacionales tardan más tiempo. Téngalo en cuenta para las fechas de entrega previstas.</p>
<p>Lo que puede hacer es buscar la información de seguimiento en el correo electrónico de confirmación de envío o conectarse a ?Mi cuenta?y seleccionar Estado de orden. Utilice la información de seguimiento que encuentre para llevar un control de la orden.</p>
<p>Pregunte a familiares, vecinos, compañeros de trabajo, conserjes u otras personas que hayan podido recibir la orden si no estaba en su domicilio en un intento de entrega. Si estaba ausente, es posible que el transportista haya dejado la orden en algún lugar próximo a la puerta, pero fuera de la vista.</p>
<p>&#160;Busque la orden en lugares apartados, como la puerta de atrás o el garaje, o detrás de arbustos.</p>
<p>Si todavía no puede localizar la orden vencida después de seguir los pasos&#160;anteriores, póngase en contacto con Atención al cliente para solicitar ayuda.</p>

"
"126","03/22/2012 01:40 PM","Información sobre la compañía","Mobiliario","Puestos de trabajo y ofertas de empleo","Sin valor","Oportunidades de empleo y promoción","Acceda a nuestra página de empleo&#160;para consultar las&#160;oportunidades disponibles en ATG Store y cómo realizar una solicitud.
"
"132","08/06/2012 03:27 PM","Órdenes","Mobiliario y accesorios para el hogar","Cambio de órdenes","Mobiliario para el hogar","Cambio de órdenes","<ul>
<li>No puede cambiar una orden una vez realizada.</li>
<li>Puede realizar una orden diferente solo si cancela la original.</li>
<li>La orden tarda poco tiempo en llegar al almacén para su procesamiento. Puede cancelar la orden durante ese período de tiempo.</li>
<li>Si cancela la orden, póngase en contacto con su banco para consultarles cuánto tardan en contabilizar el reembolso.</li>
</ul>
<p>Para obtener más información, consulte nuestro artículo sobre cómo cancelar una orden.</p>

"
"156","08/06/2012 03:14 PM","Devoluciones","Accesorios personales","Política de devolución de accesorios personales","Accesorios personales","Política de devolución de accesorios personales (billeteras, bufandas, joyas, etcétera)","<p>Tenga en cuenta que, aunque permitimos la devolución de artículos personales (ropa, por ejemplo) sin problemas, tenemos restricciones para las devoluciones de artículos ajustables o que se proporcionan en un tamaño estándar fijo.</p>
<p>En el momento de confeccionar esta lista, los artículos incluidos son:</p>
<ul>
<li>Relojes</li>
<li>Joyas</li>
<li>Bufandas</li>
<li>Bolsos</li>
<li>Maletines</li>
<li>Billeteras</li>
</ul>
<p>Las restricciones para la devolución de estos artículos consisten en que solo se admitirán (para un reembolso completo menos un 20% de tasa de devolución) si se devuelven en su embalaje original y/o con las etiquetas intactas.</p>

"
"122","08/06/2012 03:00 PM","Órdenes","Ropa","Cambios de precios","ropa, accesorios personales","Cambios de precios","<ul>
<li>Los precios y la disponibilidad de los productos de nuestro sitio están sujetos a cambios sin previo aviso.</li>
<li>Los artículos rebajados están disponibles solo durante el período de tiempo especificado, hasta agotar existencias y bajo las condiciones estipuladas.</li>
<li>Las promociones pueden finalizar con o sin previo aviso.</li>
<li>Una vez finalizadas las rebajas o promociones, no estamos obligados en ningún modo, de forma expresa o implícita, a ampliar las condiciones o los precios de las mismas.</li>
</ul>
<p><strong><u>Errores en los precios</u></strong></p>
<ul>
<li>Corregimos los errores en los precios en cuanto los detectamos.</li>
<li>En ocasiones, a pesar de todos nuestros esfuerzos, en nuestro sitio se publican precios erróneos.</li>
<li>Normalmente, verificamos los precios como parte de nuestros procedimientos de despacho.</li>
<li>Cuando el precio correcto de un producto sea inferior al indicado, cobraremos el importe más bajo al despacharlo.</li>
<li>Cuando el precio correcto de un producto sea superior al indicado, a nuestra discreción, nos pondremos en contacto con el cliente antes de despachar la orden, o rechazaremos la orden y se lo notificaremos debidamente al cliente.</li>
<li>Si es obvio e indiscutible de manera razonable que hay un error en el precio, no estamos obligados a suministrar el producto con el precio incorrecto (inferior), incluso después de enviar la confirmación de la orden o la confirmación de envío.</li>
</ul>

"
"122","08/06/2012 03:00 PM","Órdenes","Zapatos","Cambios de precios","ropa, accesorios personales","Cambios de precios","<ul>
<li>Los precios y la disponibilidad de los productos de nuestro sitio están sujetos a cambios sin previo aviso.</li>
<li>Los artículos rebajados están disponibles solo durante el período de tiempo especificado, hasta agotar existencias y bajo las condiciones estipuladas.</li>
<li>Las promociones pueden finalizar con o sin previo aviso.</li>
<li>Una vez finalizadas las rebajas o promociones, no estamos obligados en ningún modo, de forma expresa o implícita, a ampliar las condiciones o los precios de las mismas.</li>
</ul>
<p><strong><u>Errores en los precios</u></strong></p>
<ul>
<li>Corregimos los errores en los precios en cuanto los detectamos.</li>
<li>En ocasiones, a pesar de todos nuestros esfuerzos, en nuestro sitio se publican precios erróneos.</li>
<li>Normalmente, verificamos los precios como parte de nuestros procedimientos de despacho.</li>
<li>Cuando el precio correcto de un producto sea inferior al indicado, cobraremos el importe más bajo al despacharlo.</li>
<li>Cuando el precio correcto de un producto sea superior al indicado, a nuestra discreción, nos pondremos en contacto con el cliente antes de despachar la orden, o rechazaremos la orden y se lo notificaremos debidamente al cliente.</li>
<li>Si es obvio e indiscutible de manera razonable que hay un error en el precio, no estamos obligados a suministrar el producto con el precio incorrecto (inferior), incluso después de enviar la confirmación de la orden o la confirmación de envío.</li>
</ul>

"
"122","08/06/2012 03:00 PM","Órdenes","Mobiliario","Cambios de precios","ropa, accesorios personales","Cambios de precios","<ul>
<li>Los precios y la disponibilidad de los productos de nuestro sitio están sujetos a cambios sin previo aviso.</li>
<li>Los artículos rebajados están disponibles solo durante el período de tiempo especificado, hasta agotar existencias y bajo las condiciones estipuladas.</li>
<li>Las promociones pueden finalizar con o sin previo aviso.</li>
<li>Una vez finalizadas las rebajas o promociones, no estamos obligados en ningún modo, de forma expresa o implícita, a ampliar las condiciones o los precios de las mismas.</li>
</ul>
<p><strong><u>Errores en los precios</u></strong></p>
<ul>
<li>Corregimos los errores en los precios en cuanto los detectamos.</li>
<li>En ocasiones, a pesar de todos nuestros esfuerzos, en nuestro sitio se publican precios erróneos.</li>
<li>Normalmente, verificamos los precios como parte de nuestros procedimientos de despacho.</li>
<li>Cuando el precio correcto de un producto sea inferior al indicado, cobraremos el importe más bajo al despacharlo.</li>
<li>Cuando el precio correcto de un producto sea superior al indicado, a nuestra discreción, nos pondremos en contacto con el cliente antes de despachar la orden, o rechazaremos la orden y se lo notificaremos debidamente al cliente.</li>
<li>Si es obvio e indiscutible de manera razonable que hay un error en el precio, no estamos obligados a suministrar el producto con el precio incorrecto (inferior), incluso después de enviar la confirmación de la orden o la confirmación de envío.</li>
</ul>

"
"122","08/06/2012 03:00 PM","Órdenes","Mobiliario y accesorios para el hogar","Cambios de precios","ropa, accesorios personales","Cambios de precios","<ul>
<li>Los precios y la disponibilidad de los productos de nuestro sitio están sujetos a cambios sin previo aviso.</li>
<li>Los artículos rebajados están disponibles solo durante el período de tiempo especificado, hasta agotar existencias y bajo las condiciones estipuladas.</li>
<li>Las promociones pueden finalizar con o sin previo aviso.</li>
<li>Una vez finalizadas las rebajas o promociones, no estamos obligados en ningún modo, de forma expresa o implícita, a ampliar las condiciones o los precios de las mismas.</li>
</ul>
<p><strong><u>Errores en los precios</u></strong></p>
<ul>
<li>Corregimos los errores en los precios en cuanto los detectamos.</li>
<li>En ocasiones, a pesar de todos nuestros esfuerzos, en nuestro sitio se publican precios erróneos.</li>
<li>Normalmente, verificamos los precios como parte de nuestros procedimientos de despacho.</li>
<li>Cuando el precio correcto de un producto sea inferior al indicado, cobraremos el importe más bajo al despacharlo.</li>
<li>Cuando el precio correcto de un producto sea superior al indicado, a nuestra discreción, nos pondremos en contacto con el cliente antes de despachar la orden, o rechazaremos la orden y se lo notificaremos debidamente al cliente.</li>
<li>Si es obvio e indiscutible de manera razonable que hay un error en el precio, no estamos obligados a suministrar el producto con el precio incorrecto (inferior), incluso después de enviar la confirmación de la orden o la confirmación de envío.</li>
</ul>

"
"122","08/06/2012 03:00 PM","Opciones de pago","Ropa","Cambios de precios","ropa, accesorios personales","Cambios de precios","<ul>
<li>Los precios y la disponibilidad de los productos de nuestro sitio están sujetos a cambios sin previo aviso.</li>
<li>Los artículos rebajados están disponibles solo durante el período de tiempo especificado, hasta agotar existencias y bajo las condiciones estipuladas.</li>
<li>Las promociones pueden finalizar con o sin previo aviso.</li>
<li>Una vez finalizadas las rebajas o promociones, no estamos obligados en ningún modo, de forma expresa o implícita, a ampliar las condiciones o los precios de las mismas.</li>
</ul>
<p><strong><u>Errores en los precios</u></strong></p>
<ul>
<li>Corregimos los errores en los precios en cuanto los detectamos.</li>
<li>En ocasiones, a pesar de todos nuestros esfuerzos, en nuestro sitio se publican precios erróneos.</li>
<li>Normalmente, verificamos los precios como parte de nuestros procedimientos de despacho.</li>
<li>Cuando el precio correcto de un producto sea inferior al indicado, cobraremos el importe más bajo al despacharlo.</li>
<li>Cuando el precio correcto de un producto sea superior al indicado, a nuestra discreción, nos pondremos en contacto con el cliente antes de despachar la orden, o rechazaremos la orden y se lo notificaremos debidamente al cliente.</li>
<li>Si es obvio e indiscutible de manera razonable que hay un error en el precio, no estamos obligados a suministrar el producto con el precio incorrecto (inferior), incluso después de enviar la confirmación de la orden o la confirmación de envío.</li>
</ul>

"
"122","08/06/2012 03:00 PM","Opciones de pago","Mobiliario y accesorios para el hogar","Cambios de precios","ropa, accesorios personales","Cambios de precios","<ul>
<li>Los precios y la disponibilidad de los productos de nuestro sitio están sujetos a cambios sin previo aviso.</li>
<li>Los artículos rebajados están disponibles solo durante el período de tiempo especificado, hasta agotar existencias y bajo las condiciones estipuladas.</li>
<li>Las promociones pueden finalizar con o sin previo aviso.</li>
<li>Una vez finalizadas las rebajas o promociones, no estamos obligados en ningún modo, de forma expresa o implícita, a ampliar las condiciones o los precios de las mismas.</li>
</ul>
<p><strong><u>Errores en los precios</u></strong></p>
<ul>
<li>Corregimos los errores en los precios en cuanto los detectamos.</li>
<li>En ocasiones, a pesar de todos nuestros esfuerzos, en nuestro sitio se publican precios erróneos.</li>
<li>Normalmente, verificamos los precios como parte de nuestros procedimientos de despacho.</li>
<li>Cuando el precio correcto de un producto sea inferior al indicado, cobraremos el importe más bajo al despacharlo.</li>
<li>Cuando el precio correcto de un producto sea superior al indicado, a nuestra discreción, nos pondremos en contacto con el cliente antes de despachar la orden, o rechazaremos la orden y se lo notificaremos debidamente al cliente.</li>
<li>Si es obvio e indiscutible de manera razonable que hay un error en el precio, no estamos obligados a suministrar el producto con el precio incorrecto (inferior), incluso después de enviar la confirmación de la orden o la confirmación de envío.</li>
</ul>

"
"122","08/06/2012 03:00 PM","Opciones de pago","Zapatos","Cambios de precios","ropa, accesorios personales","Cambios de precios","<ul>
<li>Los precios y la disponibilidad de los productos de nuestro sitio están sujetos a cambios sin previo aviso.</li>
<li>Los artículos rebajados están disponibles solo durante el período de tiempo especificado, hasta agotar existencias y bajo las condiciones estipuladas.</li>
<li>Las promociones pueden finalizar con o sin previo aviso.</li>
<li>Una vez finalizadas las rebajas o promociones, no estamos obligados en ningún modo, de forma expresa o implícita, a ampliar las condiciones o los precios de las mismas.</li>
</ul>
<p><strong><u>Errores en los precios</u></strong></p>
<ul>
<li>Corregimos los errores en los precios en cuanto los detectamos.</li>
<li>En ocasiones, a pesar de todos nuestros esfuerzos, en nuestro sitio se publican precios erróneos.</li>
<li>Normalmente, verificamos los precios como parte de nuestros procedimientos de despacho.</li>
<li>Cuando el precio correcto de un producto sea inferior al indicado, cobraremos el importe más bajo al despacharlo.</li>
<li>Cuando el precio correcto de un producto sea superior al indicado, a nuestra discreción, nos pondremos en contacto con el cliente antes de despachar la orden, o rechazaremos la orden y se lo notificaremos debidamente al cliente.</li>
<li>Si es obvio e indiscutible de manera razonable que hay un error en el precio, no estamos obligados a suministrar el producto con el precio incorrecto (inferior), incluso después de enviar la confirmación de la orden o la confirmación de envío.</li>
</ul>

"
"122","08/06/2012 03:00 PM","Opciones de pago","Mobiliario","Cambios de precios","ropa, accesorios personales","Cambios de precios","<ul>
<li>Los precios y la disponibilidad de los productos de nuestro sitio están sujetos a cambios sin previo aviso.</li>
<li>Los artículos rebajados están disponibles solo durante el período de tiempo especificado, hasta agotar existencias y bajo las condiciones estipuladas.</li>
<li>Las promociones pueden finalizar con o sin previo aviso.</li>
<li>Una vez finalizadas las rebajas o promociones, no estamos obligados en ningún modo, de forma expresa o implícita, a ampliar las condiciones o los precios de las mismas.</li>
</ul>
<p><strong><u>Errores en los precios</u></strong></p>
<ul>
<li>Corregimos los errores en los precios en cuanto los detectamos.</li>
<li>En ocasiones, a pesar de todos nuestros esfuerzos, en nuestro sitio se publican precios erróneos.</li>
<li>Normalmente, verificamos los precios como parte de nuestros procedimientos de despacho.</li>
<li>Cuando el precio correcto de un producto sea inferior al indicado, cobraremos el importe más bajo al despacharlo.</li>
<li>Cuando el precio correcto de un producto sea superior al indicado, a nuestra discreción, nos pondremos en contacto con el cliente antes de despachar la orden, o rechazaremos la orden y se lo notificaremos debidamente al cliente.</li>
<li>Si es obvio e indiscutible de manera razonable que hay un error en el precio, no estamos obligados a suministrar el producto con el precio incorrecto (inferior), incluso después de enviar la confirmación de la orden o la confirmación de envío.</li>
</ul>

"
"136","08/06/2012 02:59 PM","Envío","Mobiliario y accesorios para el hogar","Política de entrega de artículos que superan las dimensiones
","Mobiliario para el hogar","Política de entrega de artículos frágiles","<p><b>Información de envío y entrega</b><a name=""1""></a></p>
<p>Los artículos frágiles&#160;salen de nuestro almacén en 1-10 días laborables.</p>
<p>No podemos enviar&#160;artículos frágiles a zonas rurales, Hawai y Alaska, apartados de correos u oficinas de correos del ejército.</p>
<p>Si finalmente podemos hacernos cargo de una entrega de&#160;artículos frágiles en una zona remota o aislada en la que normalmente no hacen repartos los transportistas más comunes, la entrega puede tardar 1-2 semanas más y puede estar sujeta a tasas adicionales.</p>
<p>Los artículos&#160;frágiles llegan directamente a la dirección de envío a través de un transportista de flete.</p>
<p>El transportista utilizará los números de teléfono que nos haya proporcionado durante la finalización de la compra para ponerse en contacto con usted 24 o 48 horas antes de la entrega, para acordar una hora. Las horas de entrega disponibles pueden variar en función del programa del transportista de flete.</p>
<p>Nuestros transportistas de flete proporcionan&#160;un servicio de entrega de artículos frágiles estándar a menos que en la página del producto haya una nota de ""entrega con servicio completo""</p>
<p>El plazo de entrega de la mayoría de los&#160;artículos frágiles es de 1-6 semanas a partir de la fecha de envío.</p>
<p>Inspeccione la caja en busca de daños, aplastamiento, abolladuras, pliegues, etcétera, antes de firmar el albarán de entrega.</p>
<p>El conductor del transportista no esperará a que usted abra la caja e inspeccione el artículo a menos que haya daños visibles en el embalaje.</p>
<p>El conductor se irá en cuanto usted firme el albarán.</p>
<p><b>Daños en el envío</b><a name=""2""></a></p>
<p>Si observa daños en la caja del envío, puede solicitar al conductor que la abra para que inspeccione el contenido con usted.</p>
<p>Si, después de la inspección, encuentra daños, puede rechazar el envío y escribir ""Rechazado por daños"" en el albarán de entrega. Quédese con una copia del albarán de entrega donde hizo las anotaciones sobre los daños y póngase en contacto con Atención al cliente de inmediato.</p>
<p>Guarde todo el material de embalaje para utilizarlo en la devolución si detecta daños o defectos en un plazo de 30 días después de la entrega.</p>
<p>Si descubre daños o defectos después de la entrega, póngase en contacto con Atención al cliente. Intentaremos solucionar la incidencia y, a nuestra discreción, podremos:</p>
<p>Acordar la reparación o sustitución del artículo si está cubierto por una garantía del fabricante.</p>
<p>Acordar y pagar el costo de la reparación de un artículo que no esté cubierto por una garantía del fabricante.</p>
<p>Generar una sustitución o autorizar una devolución.</p>
<p><b>Puntos de entrega</b><a name=""2""></a></p>
<p>Los transportistas entregan la mayoría de los artículos frágiles en la entrada del domicilio, negocio o residencia, en el nivel de la calle.</p>
<p>Esta política puede incluir excepciones, como las entregas en apartamentos o pisos, entradas a garajes poco habituales u otros obstáculos que impidan la entrega normal.</p>

"
"114","08/01/2012 02:48 PM","Órdenes","Ropa","Cancelación de órdenes","Mobiliario para el hogar,accesorios personales","Cancelación de órdenes","<h3 style=""COLOR: #000000"">Política de cancelación</h3>
<ul>
<li>Solo se pueden cancelar las órdenes que todavía no se hayan procesado para su envío </li>
<li>Las órdenes canceladas se abonarán mediante la forma de pago utilizada en la compra</li>
<li>No abonaremos o volveremos a emitir cupones para órdenes canceladas </li>
<li>Haga clic para ver la política de cambios.</li>
</ul>

"
"114","08/01/2012 02:48 PM","Órdenes","Zapatos","Cancelación de órdenes","Mobiliario para el hogar,accesorios personales","Cancelación de órdenes","<h3 style=""COLOR: #000000"">Política de cancelación</h3>
<ul>
<li>Solo se pueden cancelar las órdenes que todavía no se hayan procesado para su envío </li>
<li>Las órdenes canceladas se abonarán mediante la forma de pago utilizada en la compra</li>
<li>No abonaremos o volveremos a emitir cupones para órdenes canceladas </li>
<li>Haga clic para ver la política de cambios.</li>
</ul>

"
"114","08/01/2012 02:48 PM","Órdenes","Mobiliario","Cancelación de órdenes","Mobiliario para el hogar,accesorios personales","Cancelación de órdenes","<h3 style=""COLOR: #000000"">Política de cancelación</h3>
<ul>
<li>Solo se pueden cancelar las órdenes que todavía no se hayan procesado para su envío </li>
<li>Las órdenes canceladas se abonarán mediante la forma de pago utilizada en la compra</li>
<li>No abonaremos o volveremos a emitir cupones para órdenes canceladas </li>
<li>Haga clic para ver la política de cambios.</li>
</ul>

"
"114","08/01/2012 02:48 PM","Órdenes","Mobiliario y accesorios para el hogar","Cancelación de órdenes","Mobiliario para el hogar,accesorios personales","Cancelación de órdenes","<h3 style=""COLOR: #000000"">Política de cancelación</h3>
<ul>
<li>Solo se pueden cancelar las órdenes que todavía no se hayan procesado para su envío </li>
<li>Las órdenes canceladas se abonarán mediante la forma de pago utilizada en la compra</li>
<li>No abonaremos o volveremos a emitir cupones para órdenes canceladas </li>
<li>Haga clic para ver la política de cambios.</li>
</ul>

"
"120","08/01/2012 02:47 PM","Información de producto","Zapatos","Disponibilidad de productos","Mobiliario,accesorios personales","Disponibilidad de productos","<ul>
<li>La disponibilidad de los productos se actualiza con regularidad para garantizar que los artículos que se anuncian están en stock.</li>
<li>Si podemos enviarle un artículo solicitado de inmediato, recibirá la debida notificación.</li>
<li>Muchos de los artículos que vendemos solo están disponibles en cantidades limitadas. Puede que no haya provisiones suficientes para estos artículos.</li>
</ul>

"
"120","08/01/2012 02:47 PM","Información de producto","Mobiliario","Disponibilidad de productos","Mobiliario,accesorios personales","Disponibilidad de productos","<ul>
<li>La disponibilidad de los productos se actualiza con regularidad para garantizar que los artículos que se anuncian están en stock.</li>
<li>Si podemos enviarle un artículo solicitado de inmediato, recibirá la debida notificación.</li>
<li>Muchos de los artículos que vendemos solo están disponibles en cantidades limitadas. Puede que no haya provisiones suficientes para estos artículos.</li>
</ul>

"
"120","08/01/2012 02:47 PM","Información de producto","Mobiliario y accesorios para el hogar","Disponibilidad de productos","Mobiliario,accesorios personales","Disponibilidad de productos","<ul>
<li>La disponibilidad de los productos se actualiza con regularidad para garantizar que los artículos que se anuncian están en stock.</li>
<li>Si podemos enviarle un artículo solicitado de inmediato, recibirá la debida notificación.</li>
<li>Muchos de los artículos que vendemos solo están disponibles en cantidades limitadas. Puede que no haya provisiones suficientes para estos artículos.</li>
</ul>

"
"120","08/01/2012 02:47 PM","Información de producto","Ropa","Disponibilidad de productos","Mobiliario,accesorios personales","Disponibilidad de productos","<ul>
<li>La disponibilidad de los productos se actualiza con regularidad para garantizar que los artículos que se anuncian están en stock.</li>
<li>Si podemos enviarle un artículo solicitado de inmediato, recibirá la debida notificación.</li>
<li>Muchos de los artículos que vendemos solo están disponibles en cantidades limitadas. Puede que no haya provisiones suficientes para estos artículos.</li>
</ul>

"
