Answer Export,,,,,,,
Answer ID,Date Updated,Category,Product,Question,Keywords,Summary,Answer
119,03/28/2012 09:51 AM,Orders,Clothes,How to View Your Order History,Shoes,View Your Order History,"<p>You can only view your account history if you have registered on our site. If you are a registered user, you can view and manage your account and order information. Log into ""Account"" (located at the top right hand corner of the Home Page). You can manage your profile, payment information, address book, orders, wishlist and gift lists from the account management page.</p>
<p><span style=""FONT-WEIGHT: bold"">Please Note:</span> International orders may not appear in your order history for up to 5 days. Internationally shipped orders will not show tracking information until your item(s) leave the U.S. hub. Items may take up to 10 business days to reach the U.S. hub.</p>

"
119,03/28/2012 09:51 AM,Orders,Shoes,How to View Your Order History,Shoes,View Your Order History,"<p>You can only view your account history if you have registered on our site. If you are a registered user, you can view and manage your account and order information. Log into ""Account"" (located at the top right hand corner of the Home Page). You can manage your profile, payment information, address book, orders, wishlist and gift lists from the account management page.</p>
<p><span style=""FONT-WEIGHT: bold"">Please Note:</span> International orders may not appear in your order history for up to 5 days. Internationally shipped orders will not show tracking information until your item(s) leave the U.S. hub. Items may take up to 10 business days to reach the U.S. hub.</p>

"
119,03/28/2012 09:51 AM,Orders,Furniture,How to View Your Order History,Shoes,View Your Order History,"<p>You can only view your account history if you have registered on our site. If you are a registered user, you can view and manage your account and order information. Log into ""Account"" (located at the top right hand corner of the Home Page). You can manage your profile, payment information, address book, orders, wishlist and gift lists from the account management page.</p>
<p><span style=""FONT-WEIGHT: bold"">Please Note:</span> International orders may not appear in your order history for up to 5 days. Internationally shipped orders will not show tracking information until your item(s) leave the U.S. hub. Items may take up to 10 business days to reach the U.S. hub.</p>

"
113,03/28/2012 09:51 AM,Orders,Shoes,Finding a Specific Item,Shoes,Finding a Specific Item,"<h3><strong>Tips for Searching</strong></h3>
<br />
<p>Our <strong>search</strong> feature makes finding exactly what you are looking for a breeze!</p>
<p>Follow steps below to perform a search:</p>
<ol>
<li>The search box is typically located in the top right-hand corner&#160;of the page.</li>
<li>Type in a product name (such as <strong>Sweden End Table</strong>) and hit the enter key.</li>
<li>Items matching your <strong>search</strong> words will display.</li>
<li>To narrow your <strong>search</strong> further, select a listing under “Price” “Size” or “Color” and hit the enter key.</li>
</ol>
<h3><strong>Tips for Browsing</strong></h3>
<br />
<ol>
<li>To <strong>browse <span style=""FONT-WEIGHT: normal"">through the product catalog/categories</span></strong>,&#160;hover over and select an item from the&#160;top navigation bar.&#160;</li>
<li>Using the dropdown menu, select a specific sub-category.</li>
</ol>

"
113,03/28/2012 09:51 AM,Orders,Clothes,Finding a Specific Item,Shoes,Finding a Specific Item,"<h3><strong>Tips for Searching</strong></h3>
<br />
<p>Our <strong>search</strong> feature makes finding exactly what you are looking for a breeze!</p>
<p>Follow steps below to perform a search:</p>
<ol>
<li>The search box is typically located in the top right-hand corner&#160;of the page.</li>
<li>Type in a product name (such as <strong>Sweden End Table</strong>) and hit the enter key.</li>
<li>Items matching your <strong>search</strong> words will display.</li>
<li>To narrow your <strong>search</strong> further, select a listing under “Price” “Size” or “Color” and hit the enter key.</li>
</ol>
<h3><strong>Tips for Browsing</strong></h3>
<br />
<ol>
<li>To <strong>browse <span style=""FONT-WEIGHT: normal"">through the product catalog/categories</span></strong>,&#160;hover over and select an item from the&#160;top navigation bar.&#160;</li>
<li>Using the dropdown menu, select a specific sub-category.</li>
</ol>

"
113,03/28/2012 09:51 AM,Orders,Home Furnishings / Accessories,Finding a Specific Item,Shoes,Finding a Specific Item,"<h3><strong>Tips for Searching</strong></h3>
<br />
<p>Our <strong>search</strong> feature makes finding exactly what you are looking for a breeze!</p>
<p>Follow steps below to perform a search:</p>
<ol>
<li>The search box is typically located in the top right-hand corner&#160;of the page.</li>
<li>Type in a product name (such as <strong>Sweden End Table</strong>) and hit the enter key.</li>
<li>Items matching your <strong>search</strong> words will display.</li>
<li>To narrow your <strong>search</strong> further, select a listing under “Price” “Size” or “Color” and hit the enter key.</li>
</ol>
<h3><strong>Tips for Browsing</strong></h3>
<br />
<ol>
<li>To <strong>browse <span style=""FONT-WEIGHT: normal"">through the product catalog/categories</span></strong>,&#160;hover over and select an item from the&#160;top navigation bar.&#160;</li>
<li>Using the dropdown menu, select a specific sub-category.</li>
</ol>

"
113,03/28/2012 09:51 AM,Orders,Furniture,Finding a Specific Item,Shoes,Finding a Specific Item,"<h3><strong>Tips for Searching</strong></h3>
<br />
<p>Our <strong>search</strong> feature makes finding exactly what you are looking for a breeze!</p>
<p>Follow steps below to perform a search:</p>
<ol>
<li>The search box is typically located in the top right-hand corner&#160;of the page.</li>
<li>Type in a product name (such as <strong>Sweden End Table</strong>) and hit the enter key.</li>
<li>Items matching your <strong>search</strong> words will display.</li>
<li>To narrow your <strong>search</strong> further, select a listing under “Price” “Size” or “Color” and hit the enter key.</li>
</ol>
<h3><strong>Tips for Browsing</strong></h3>
<br />
<ol>
<li>To <strong>browse <span style=""FONT-WEIGHT: normal"">through the product catalog/categories</span></strong>,&#160;hover over and select an item from the&#160;top navigation bar.&#160;</li>
<li>Using the dropdown menu, select a specific sub-category.</li>
</ol>

"
113,03/28/2012 09:51 AM,Product Information,Shoes,Finding a Specific Item,Shoes,Finding a Specific Item,"<h3><strong>Tips for Searching</strong></h3>
<br />
<p>Our <strong>search</strong> feature makes finding exactly what you are looking for a breeze!</p>
<p>Follow steps below to perform a search:</p>
<ol>
<li>The search box is typically located in the top right-hand corner&#160;of the page.</li>
<li>Type in a product name (such as <strong>Sweden End Table</strong>) and hit the enter key.</li>
<li>Items matching your <strong>search</strong> words will display.</li>
<li>To narrow your <strong>search</strong> further, select a listing under “Price” “Size” or “Color” and hit the enter key.</li>
</ol>
<h3><strong>Tips for Browsing</strong></h3>
<br />
<ol>
<li>To <strong>browse <span style=""FONT-WEIGHT: normal"">through the product catalog/categories</span></strong>,&#160;hover over and select an item from the&#160;top navigation bar.&#160;</li>
<li>Using the dropdown menu, select a specific sub-category.</li>
</ol>

"
113,03/28/2012 09:51 AM,Product Information,Clothes,Finding a Specific Item,Shoes,Finding a Specific Item,"<h3><strong>Tips for Searching</strong></h3>
<br />
<p>Our <strong>search</strong> feature makes finding exactly what you are looking for a breeze!</p>
<p>Follow steps below to perform a search:</p>
<ol>
<li>The search box is typically located in the top right-hand corner&#160;of the page.</li>
<li>Type in a product name (such as <strong>Sweden End Table</strong>) and hit the enter key.</li>
<li>Items matching your <strong>search</strong> words will display.</li>
<li>To narrow your <strong>search</strong> further, select a listing under “Price” “Size” or “Color” and hit the enter key.</li>
</ol>
<h3><strong>Tips for Browsing</strong></h3>
<br />
<ol>
<li>To <strong>browse <span style=""FONT-WEIGHT: normal"">through the product catalog/categories</span></strong>,&#160;hover over and select an item from the&#160;top navigation bar.&#160;</li>
<li>Using the dropdown menu, select a specific sub-category.</li>
</ol>

"
113,03/28/2012 09:51 AM,Product Information,Home Furnishings / Accessories,Finding a Specific Item,Shoes,Finding a Specific Item,"<h3><strong>Tips for Searching</strong></h3>
<br />
<p>Our <strong>search</strong> feature makes finding exactly what you are looking for a breeze!</p>
<p>Follow steps below to perform a search:</p>
<ol>
<li>The search box is typically located in the top right-hand corner&#160;of the page.</li>
<li>Type in a product name (such as <strong>Sweden End Table</strong>) and hit the enter key.</li>
<li>Items matching your <strong>search</strong> words will display.</li>
<li>To narrow your <strong>search</strong> further, select a listing under “Price” “Size” or “Color” and hit the enter key.</li>
</ol>
<h3><strong>Tips for Browsing</strong></h3>
<br />
<ol>
<li>To <strong>browse <span style=""FONT-WEIGHT: normal"">through the product catalog/categories</span></strong>,&#160;hover over and select an item from the&#160;top navigation bar.&#160;</li>
<li>Using the dropdown menu, select a specific sub-category.</li>
</ol>

"
113,03/28/2012 09:51 AM,Product Information,Furniture,Finding a Specific Item,Shoes,Finding a Specific Item,"<h3><strong>Tips for Searching</strong></h3>
<br />
<p>Our <strong>search</strong> feature makes finding exactly what you are looking for a breeze!</p>
<p>Follow steps below to perform a search:</p>
<ol>
<li>The search box is typically located in the top right-hand corner&#160;of the page.</li>
<li>Type in a product name (such as <strong>Sweden End Table</strong>) and hit the enter key.</li>
<li>Items matching your <strong>search</strong> words will display.</li>
<li>To narrow your <strong>search</strong> further, select a listing under “Price” “Size” or “Color” and hit the enter key.</li>
</ol>
<h3><strong>Tips for Browsing</strong></h3>
<br />
<ol>
<li>To <strong>browse <span style=""FONT-WEIGHT: normal"">through the product catalog/categories</span></strong>,&#160;hover over and select an item from the&#160;top navigation bar.&#160;</li>
<li>Using the dropdown menu, select a specific sub-category.</li>
</ol>

"
129,03/28/2012 09:52 AM,Orders,Home Furnishings / Accessories,Placing Orders with Multiple Shipping Addresses,Shoes,Placing Orders with Multiple Shipping Addresses,"<ul>
<li>If you are a registered user, our website enables you to ship products from your cart to various addresses.</li>
<li>If you are a registered user, our website enables you to save various addresses and provide a nickname for easy identification of each address.</li>
</ul>

"
129,03/28/2012 09:52 AM,Shipping,Clothes,Placing Orders with Multiple Shipping Addresses,Shoes,Placing Orders with Multiple Shipping Addresses,"<ul>
<li>If you are a registered user, our website enables you to ship products from your cart to various addresses.</li>
<li>If you are a registered user, our website enables you to save various addresses and provide a nickname for easy identification of each address.</li>
</ul>

"
129,03/28/2012 09:52 AM,Orders,Shoes,Placing Orders with Multiple Shipping Addresses,Shoes,Placing Orders with Multiple Shipping Addresses,"<ul>
<li>If you are a registered user, our website enables you to ship products from your cart to various addresses.</li>
<li>If you are a registered user, our website enables you to save various addresses and provide a nickname for easy identification of each address.</li>
</ul>

"
129,03/28/2012 09:52 AM,Orders,Clothes,Placing Orders with Multiple Shipping Addresses,Shoes,Placing Orders with Multiple Shipping Addresses,"<ul>
<li>If you are a registered user, our website enables you to ship products from your cart to various addresses.</li>
<li>If you are a registered user, our website enables you to save various addresses and provide a nickname for easy identification of each address.</li>
</ul>

"
129,03/28/2012 09:52 AM,Orders,Furniture,Placing Orders with Multiple Shipping Addresses,Shoes,Placing Orders with Multiple Shipping Addresses,"<ul>
<li>If you are a registered user, our website enables you to ship products from your cart to various addresses.</li>
<li>If you are a registered user, our website enables you to save various addresses and provide a nickname for easy identification of each address.</li>
</ul>

"
129,03/28/2012 09:52 AM,Shipping,Home Furnishings / Accessories,Placing Orders with Multiple Shipping Addresses,Shoes,Placing Orders with Multiple Shipping Addresses,"<ul>
<li>If you are a registered user, our website enables you to ship products from your cart to various addresses.</li>
<li>If you are a registered user, our website enables you to save various addresses and provide a nickname for easy identification of each address.</li>
</ul>

"
129,03/28/2012 09:52 AM,Shipping,Shoes,Placing Orders with Multiple Shipping Addresses,Shoes,Placing Orders with Multiple Shipping Addresses,"<ul>
<li>If you are a registered user, our website enables you to ship products from your cart to various addresses.</li>
<li>If you are a registered user, our website enables you to save various addresses and provide a nickname for easy identification of each address.</li>
</ul>

"
129,03/28/2012 09:52 AM,Shipping,Furniture,Placing Orders with Multiple Shipping Addresses,Shoes,Placing Orders with Multiple Shipping Addresses,"<ul>
<li>If you are a registered user, our website enables you to ship products from your cart to various addresses.</li>
<li>If you are a registered user, our website enables you to save various addresses and provide a nickname for easy identification of each address.</li>
</ul>

"
112,04/05/2012 10:18 AM,Orders,Clothes,Refund Policy,Furniture,Refund Policy,"We inspect all returned items when they arrive at our processing facility. We refund the full cost of the merchandise and all original shipping charges if your return is a result of our error or defective product.
<p>If the return is not a result of our error and you initiate a return of an unopened item within&#160;90 days of original purchase date, we refund the full cost of the merchandise minus the original shipping charge and actual return shipping fees.</p>
<p>If you return an item that has been opened or shows signs of wear, we will issue a partial refund minus both original shipping charge and return shipping fees. Returns are not possible 90 days after original purchase.</p>
<p>You can expect your refund within four weeks of shipping your package back to us. In many cases you will receive a refund sooner, but we estimate four weeks because of the time required for return shipping (up to 14 days), product inspection at our returns facility (up to 5 business days), and processing from your bank or credit card company (up to 5 business days). We will notify you via email with the details of your refund, and we issue refunds in the form of payment used to make your purchase.</p>

"
112,04/05/2012 10:18 AM,Orders,Home Furnishings / Accessories,Refund Policy,Furniture,Refund Policy,"We inspect all returned items when they arrive at our processing facility. We refund the full cost of the merchandise and all original shipping charges if your return is a result of our error or defective product.
<p>If the return is not a result of our error and you initiate a return of an unopened item within&#160;90 days of original purchase date, we refund the full cost of the merchandise minus the original shipping charge and actual return shipping fees.</p>
<p>If you return an item that has been opened or shows signs of wear, we will issue a partial refund minus both original shipping charge and return shipping fees. Returns are not possible 90 days after original purchase.</p>
<p>You can expect your refund within four weeks of shipping your package back to us. In many cases you will receive a refund sooner, but we estimate four weeks because of the time required for return shipping (up to 14 days), product inspection at our returns facility (up to 5 business days), and processing from your bank or credit card company (up to 5 business days). We will notify you via email with the details of your refund, and we issue refunds in the form of payment used to make your purchase.</p>

"
112,04/05/2012 10:18 AM,Orders,Shoes,Refund Policy,Furniture,Refund Policy,"We inspect all returned items when they arrive at our processing facility. We refund the full cost of the merchandise and all original shipping charges if your return is a result of our error or defective product.
<p>If the return is not a result of our error and you initiate a return of an unopened item within&#160;90 days of original purchase date, we refund the full cost of the merchandise minus the original shipping charge and actual return shipping fees.</p>
<p>If you return an item that has been opened or shows signs of wear, we will issue a partial refund minus both original shipping charge and return shipping fees. Returns are not possible 90 days after original purchase.</p>
<p>You can expect your refund within four weeks of shipping your package back to us. In many cases you will receive a refund sooner, but we estimate four weeks because of the time required for return shipping (up to 14 days), product inspection at our returns facility (up to 5 business days), and processing from your bank or credit card company (up to 5 business days). We will notify you via email with the details of your refund, and we issue refunds in the form of payment used to make your purchase.</p>

"
112,04/05/2012 10:18 AM,Orders,Furniture,Refund Policy,Furniture,Refund Policy,"We inspect all returned items when they arrive at our processing facility. We refund the full cost of the merchandise and all original shipping charges if your return is a result of our error or defective product.
<p>If the return is not a result of our error and you initiate a return of an unopened item within&#160;90 days of original purchase date, we refund the full cost of the merchandise minus the original shipping charge and actual return shipping fees.</p>
<p>If you return an item that has been opened or shows signs of wear, we will issue a partial refund minus both original shipping charge and return shipping fees. Returns are not possible 90 days after original purchase.</p>
<p>You can expect your refund within four weeks of shipping your package back to us. In many cases you will receive a refund sooner, but we estimate four weeks because of the time required for return shipping (up to 14 days), product inspection at our returns facility (up to 5 business days), and processing from your bank or credit card company (up to 5 business days). We will notify you via email with the details of your refund, and we issue refunds in the form of payment used to make your purchase.</p>

"
112,04/05/2012 10:18 AM,Returns,Shoes,Refund Policy,Furniture,Refund Policy,"We inspect all returned items when they arrive at our processing facility. We refund the full cost of the merchandise and all original shipping charges if your return is a result of our error or defective product.
<p>If the return is not a result of our error and you initiate a return of an unopened item within&#160;90 days of original purchase date, we refund the full cost of the merchandise minus the original shipping charge and actual return shipping fees.</p>
<p>If you return an item that has been opened or shows signs of wear, we will issue a partial refund minus both original shipping charge and return shipping fees. Returns are not possible 90 days after original purchase.</p>
<p>You can expect your refund within four weeks of shipping your package back to us. In many cases you will receive a refund sooner, but we estimate four weeks because of the time required for return shipping (up to 14 days), product inspection at our returns facility (up to 5 business days), and processing from your bank or credit card company (up to 5 business days). We will notify you via email with the details of your refund, and we issue refunds in the form of payment used to make your purchase.</p>

"
112,04/05/2012 10:18 AM,Returns,Furniture,Refund Policy,Furniture,Refund Policy,"We inspect all returned items when they arrive at our processing facility. We refund the full cost of the merchandise and all original shipping charges if your return is a result of our error or defective product.
<p>If the return is not a result of our error and you initiate a return of an unopened item within&#160;90 days of original purchase date, we refund the full cost of the merchandise minus the original shipping charge and actual return shipping fees.</p>
<p>If you return an item that has been opened or shows signs of wear, we will issue a partial refund minus both original shipping charge and return shipping fees. Returns are not possible 90 days after original purchase.</p>
<p>You can expect your refund within four weeks of shipping your package back to us. In many cases you will receive a refund sooner, but we estimate four weeks because of the time required for return shipping (up to 14 days), product inspection at our returns facility (up to 5 business days), and processing from your bank or credit card company (up to 5 business days). We will notify you via email with the details of your refund, and we issue refunds in the form of payment used to make your purchase.</p>

"
112,04/05/2012 10:18 AM,Returns,Clothes,Refund Policy,Furniture,Refund Policy,"We inspect all returned items when they arrive at our processing facility. We refund the full cost of the merchandise and all original shipping charges if your return is a result of our error or defective product.
<p>If the return is not a result of our error and you initiate a return of an unopened item within&#160;90 days of original purchase date, we refund the full cost of the merchandise minus the original shipping charge and actual return shipping fees.</p>
<p>If you return an item that has been opened or shows signs of wear, we will issue a partial refund minus both original shipping charge and return shipping fees. Returns are not possible 90 days after original purchase.</p>
<p>You can expect your refund within four weeks of shipping your package back to us. In many cases you will receive a refund sooner, but we estimate four weeks because of the time required for return shipping (up to 14 days), product inspection at our returns facility (up to 5 business days), and processing from your bank or credit card company (up to 5 business days). We will notify you via email with the details of your refund, and we issue refunds in the form of payment used to make your purchase.</p>

"
112,04/05/2012 10:18 AM,Returns,Home Furnishings / Accessories,Refund Policy,Furniture,Refund Policy,"We inspect all returned items when they arrive at our processing facility. We refund the full cost of the merchandise and all original shipping charges if your return is a result of our error or defective product.
<p>If the return is not a result of our error and you initiate a return of an unopened item within&#160;90 days of original purchase date, we refund the full cost of the merchandise minus the original shipping charge and actual return shipping fees.</p>
<p>If you return an item that has been opened or shows signs of wear, we will issue a partial refund minus both original shipping charge and return shipping fees. Returns are not possible 90 days after original purchase.</p>
<p>You can expect your refund within four weeks of shipping your package back to us. In many cases you will receive a refund sooner, but we estimate four weeks because of the time required for return shipping (up to 14 days), product inspection at our returns facility (up to 5 business days), and processing from your bank or credit card company (up to 5 business days). We will notify you via email with the details of your refund, and we issue refunds in the form of payment used to make your purchase.</p>

"
115,04/05/2012 10:20 AM,Payment Options,Clothes,What Payment Methods Do You Accept?,clothing,What Payment Methods Do You Accept?,"<p>We accept the following methods of payment:</p>
<p>Credit card: Visa, MasterCard, Discover and American Express.</p>
<ul>
<li>ATG Store Credit.</li>
<li>We do <strong>not</strong> accept:<br />
Credit Cards issued by a foreign bank or with a foreign billing address.<br />
Money Orders, Checks, Cash on delivery (COD), Debit Cards, Gift Cards or Paypal or any other payment method not listed above.</li>
</ul>
<p>Please Note: Upon order submission, your credit card is charged.</p>

"
115,04/05/2012 10:20 AM,Orders,Clothes,What Payment Methods Do You Accept?,clothing,What Payment Methods Do You Accept?,"<p>We accept the following methods of payment:</p>
<p>Credit card: Visa, MasterCard, Discover and American Express.</p>
<ul>
<li>ATG Store Credit.</li>
<li>We do <strong>not</strong> accept:<br />
Credit Cards issued by a foreign bank or with a foreign billing address.<br />
Money Orders, Checks, Cash on delivery (COD), Debit Cards, Gift Cards or Paypal or any other payment method not listed above.</li>
</ul>
<p>Please Note: Upon order submission, your credit card is charged.</p>

"
115,04/05/2012 10:20 AM,Orders,Home Furnishings / Accessories,What Payment Methods Do You Accept?,clothing,What Payment Methods Do You Accept?,"<p>We accept the following methods of payment:</p>
<p>Credit card: Visa, MasterCard, Discover and American Express.</p>
<ul>
<li>ATG Store Credit.</li>
<li>We do <strong>not</strong> accept:<br />
Credit Cards issued by a foreign bank or with a foreign billing address.<br />
Money Orders, Checks, Cash on delivery (COD), Debit Cards, Gift Cards or Paypal or any other payment method not listed above.</li>
</ul>
<p>Please Note: Upon order submission, your credit card is charged.</p>

"
115,04/05/2012 10:20 AM,Orders,Shoes,What Payment Methods Do You Accept?,clothing,What Payment Methods Do You Accept?,"<p>We accept the following methods of payment:</p>
<p>Credit card: Visa, MasterCard, Discover and American Express.</p>
<ul>
<li>ATG Store Credit.</li>
<li>We do <strong>not</strong> accept:<br />
Credit Cards issued by a foreign bank or with a foreign billing address.<br />
Money Orders, Checks, Cash on delivery (COD), Debit Cards, Gift Cards or Paypal or any other payment method not listed above.</li>
</ul>
<p>Please Note: Upon order submission, your credit card is charged.</p>

"
115,04/05/2012 10:20 AM,Payment Options,Shoes,What Payment Methods Do You Accept?,clothing,What Payment Methods Do You Accept?,"<p>We accept the following methods of payment:</p>
<p>Credit card: Visa, MasterCard, Discover and American Express.</p>
<ul>
<li>ATG Store Credit.</li>
<li>We do <strong>not</strong> accept:<br />
Credit Cards issued by a foreign bank or with a foreign billing address.<br />
Money Orders, Checks, Cash on delivery (COD), Debit Cards, Gift Cards or Paypal or any other payment method not listed above.</li>
</ul>
<p>Please Note: Upon order submission, your credit card is charged.</p>

"
115,04/05/2012 10:20 AM,Orders,Furniture,What Payment Methods Do You Accept?,clothing,What Payment Methods Do You Accept?,"<p>We accept the following methods of payment:</p>
<p>Credit card: Visa, MasterCard, Discover and American Express.</p>
<ul>
<li>ATG Store Credit.</li>
<li>We do <strong>not</strong> accept:<br />
Credit Cards issued by a foreign bank or with a foreign billing address.<br />
Money Orders, Checks, Cash on delivery (COD), Debit Cards, Gift Cards or Paypal or any other payment method not listed above.</li>
</ul>
<p>Please Note: Upon order submission, your credit card is charged.</p>

"
115,04/05/2012 10:20 AM,Payment Options,Furniture,What Payment Methods Do You Accept?,clothing,What Payment Methods Do You Accept?,"<p>We accept the following methods of payment:</p>
<p>Credit card: Visa, MasterCard, Discover and American Express.</p>
<ul>
<li>ATG Store Credit.</li>
<li>We do <strong>not</strong> accept:<br />
Credit Cards issued by a foreign bank or with a foreign billing address.<br />
Money Orders, Checks, Cash on delivery (COD), Debit Cards, Gift Cards or Paypal or any other payment method not listed above.</li>
</ul>
<p>Please Note: Upon order submission, your credit card is charged.</p>

"
115,04/05/2012 10:20 AM,Payment Options,Home Furnishings / Accessories,What Payment Methods Do You Accept?,clothing,What Payment Methods Do You Accept?,"<p>We accept the following methods of payment:</p>
<p>Credit card: Visa, MasterCard, Discover and American Express.</p>
<ul>
<li>ATG Store Credit.</li>
<li>We do <strong>not</strong> accept:<br />
Credit Cards issued by a foreign bank or with a foreign billing address.<br />
Money Orders, Checks, Cash on delivery (COD), Debit Cards, Gift Cards or Paypal or any other payment method not listed above.</li>
</ul>
<p>Please Note: Upon order submission, your credit card is charged.</p>

"
125,04/05/2012 10:27 AM,Company Information,Shoes,How to Contact Customer Service,No Value,How to Contact Customer Service,"<p>Click on the Help link in the top right corner of the page to contact our Live Chat, Phone and Email Support departments.</p>
<p>Find answers to commonly-asked questions by clicking on the links below:</p>
<p><a class=""plain"" href=""/app/answers/detail/a_id/135"">Shipping &amp; Delivery</a><br />
<a class=""plain"" href=""/app/answers/detail/a_id/111"">How to Return an Item</a><br />
<a class=""plain"" href=""/app/answers/detail/a_id/138"">I Never Received My Order</a><br />
<a class=""plain"" href=""/app/answers/detail/a_id/115"">What Payment Methods Do You Accept?</a></p>

"
125,04/05/2012 10:27 AM,Company Information,Home Furnishings / Accessories,How to Contact Customer Service,No Value,How to Contact Customer Service,"<p>Click on the Help link in the top right corner of the page to contact our Live Chat, Phone and Email Support departments.</p>
<p>Find answers to commonly-asked questions by clicking on the links below:</p>
<p><a class=""plain"" href=""/app/answers/detail/a_id/135"">Shipping &amp; Delivery</a><br />
<a class=""plain"" href=""/app/answers/detail/a_id/111"">How to Return an Item</a><br />
<a class=""plain"" href=""/app/answers/detail/a_id/138"">I Never Received My Order</a><br />
<a class=""plain"" href=""/app/answers/detail/a_id/115"">What Payment Methods Do You Accept?</a></p>

"
125,04/05/2012 10:27 AM,Company Information,Furniture,How to Contact Customer Service,No Value,How to Contact Customer Service,"<p>Click on the Help link in the top right corner of the page to contact our Live Chat, Phone and Email Support departments.</p>
<p>Find answers to commonly-asked questions by clicking on the links below:</p>
<p><a class=""plain"" href=""/app/answers/detail/a_id/135"">Shipping &amp; Delivery</a><br />
<a class=""plain"" href=""/app/answers/detail/a_id/111"">How to Return an Item</a><br />
<a class=""plain"" href=""/app/answers/detail/a_id/138"">I Never Received My Order</a><br />
<a class=""plain"" href=""/app/answers/detail/a_id/115"">What Payment Methods Do You Accept?</a></p>

"
125,04/05/2012 10:27 AM,Company Information,Clothes,How to Contact Customer Service,No Value,How to Contact Customer Service,"<p>Click on the Help link in the top right corner of the page to contact our Live Chat, Phone and Email Support departments.</p>
<p>Find answers to commonly-asked questions by clicking on the links below:</p>
<p><a class=""plain"" href=""/app/answers/detail/a_id/135"">Shipping &amp; Delivery</a><br />
<a class=""plain"" href=""/app/answers/detail/a_id/111"">How to Return an Item</a><br />
<a class=""plain"" href=""/app/answers/detail/a_id/138"">I Never Received My Order</a><br />
<a class=""plain"" href=""/app/answers/detail/a_id/115"">What Payment Methods Do You Accept?</a></p>

"
130,04/05/2012 10:38 AM,Product Information,Furniture,Missing Parts,Furniture,Missing Parts,"<ul>
<li>We work hard to ensure that every product we send you arrives with all necessary parts to fully assemble your product.</li>
<li>Should a part be missing, review your assembly instructions to locate the missing part number, or contact Customer Support.

"
130,04/05/2012 10:38 AM,Returns,Furniture,Missing Parts,Furniture,Missing Parts,"<ul>
<li>We work hard to ensure that every product we send you arrives with all necessary parts to fully assemble your product.</li>
<li>Should a part be missing, review your assembly instructions to locate the missing part number, or contact Customer Support.

"
139,04/05/2012 11:06 AM,Using Your Account,No Value,Creating an Account,No Value,Creating an Account,"<p><span style=""FONT-WEIGHT: bold"">Before Shopping:</span> Click on the Login link located at the top of the&#160; homepage. Under the heading <span style=""FONT-WEIGHT: bold"">New Customer</span>, enter your email address and click on ""Create My Account"". Create and confirm your password and enter name and other optional details. Click&#160;""Create My Account"" again&#160;to complete your account set up.</p>
<p><span style=""FONT-WEIGHT: bold"">During the Checkout Process:</span> From your shopping cart, click the ""Continue Checkout"" button. Under the heading&#160;<span style=""FONT-WEIGHT: bold"">New Customer&#160;</span>enter your email address. Create and confirm your password. Click ""Create My Account"" again to complete your account set up.</p>

"
148,04/09/2012 12:31 PM,Product Information,Home Furnishings / Accessories,"Product Information for Home Furnishings / Accessories
",Home Furnishings,Product Information for Home Furnishing/Accessories,"<p>Following is&#160;general information about taking care of your Home Furnishing/Accessories that you purchase from the ATG Store:</p>
<ul>
<li><a href=""#1"" target=""_self"">Clocks</a>&#160;</li>
<li><a href=""#2"" target=""_self"">Radios</a>&#160;</li>
<li><a href=""#3"" target=""_self"">Cushions &amp; Pillows</a></li>
<li><a href=""#4"" target=""_self"">Glassware</a></li>
<li><a href=""#5"" target=""_self"">Lamps &amp; Lighting</a></li>
<li><a href=""#6"" target=""_self"">Decor</a></li>
</ul>
<p><span style=""FONT-WEIGHT: bold"">Clocks <A name=""1""></a></span></p>
<ul>
<li>Clocks are delicate items and cleaning should be confined to the exterior of the clock case. &#160;</li>
</ul>
<p style=""FONT-WEIGHT: bold"">Radios <a name=""2""></a></p>
<ul>
<li>Radios&#160;are not “waterproof”. Use a soft, dry cloth to clean your radio.</li>
</ul>
<p style=""FONT-WEIGHT: bold"">Cushions &amp; Pillows<a name=""3""></a></p>
<ul>
<li>Follow your manufacturers instructions for cleaning the pillows and cushions. Not all items are machine washable and may require dry cleaning.</li>
</ul>
<p style=""FONT-WEIGHT: bold"">Glassware <a name=""4""></a></p>
<ul>
<li><span style=""FONT-WEIGHT: normal"">Most glassware is fragile. We recommend that you hand-wash the glassware that you purchase from the ATG Store.</span></li>
</ul>
<p><span style=""FONT-WEIGHT: bold"">Lamps &amp; Lighting<a name=""5""></a></span></p>
<ul>
<li><span style=""FONT-WEIGHT: normal"">Bulbs are not included in the lamps packaging from the ATG Store. You need to purchase the bulbs separately and ensure that you follow the manufacturers instructions for purchasing the right type of bulb.</span></li>
</ul>
<p><span style=""FONT-WEIGHT: bold"">Decor<a name=""6""></a></span></p>
<ul>
<li>Follow the manufacturers instructions for taking care of the decorative items you purchase from the ATG Store.</li>
</ul>

"
